RT,I
64.38000000000001,1102.0
64.385,1125.0
64.39,1083.0
64.395,1092.0
64.4,1089.0
64.405,1001.0
64.41,918.0
64.415,911.0
64.42,1016.0
64.425,1095.0
64.43,1140.0
64.435,1130.0
64.44,1110.0
64.445,1126.0
64.45,1030.0
64.455,970.0
64.46,1146.0
64.465,1308.0
64.47,1236.0
64.475,1096.0
64.48,1065.0
64.485,1028.0
64.49,978.0
64.49499999999999,956.0
64.5,1063.0
64.50500000000001,1324.0
64.51,1417.0
64.515,1348.0
64.52,1316.0
64.525,1266.0
64.53,1159.0
64.535,1066.0
64.54,1078.0
64.545,1094.0
64.55,1076.0
64.555,1062.0
64.56,1071.0
64.565,1108.0
64.57,1118.0
64.575,1164.0
64.58,1159.0
64.585,1096.0
64.59,1137.0
64.595,1153.0
64.6,1100.0
64.605,1054.0
64.61,1079.0
64.615,1137.0
64.61999999999999,1154.0
64.625,1153.0
64.63000000000001,1185.0
64.635,1210.0
64.64,1087.0
64.645,989.0
64.65,1084.0
64.655,1201.0
64.66,1190.0
64.665,1130.0
64.67,1174.0
64.675,1154.0
64.68,1142.0
64.685,1231.0
64.69,1272.0
64.695,1209.0
64.7,1256.0
64.705,1310.0
64.71,1273.0
64.715,1252.0
64.72,1114.0
64.725,998.0
64.73,1124.0
64.735,1210.0
64.74,1134.0
64.74499999999999,1066.0
64.75,1058.0
64.75500000000001,1074.0
64.76,1080.0
64.765,1078.0
64.77,1105.0
64.775,1089.0
64.78,1039.0
64.785,1085.0
64.79,1173.0
64.795,1123.0
64.8,1041.0
64.805,1092.0
64.81,1178.0
64.815,1177.0
64.82,1119.0
64.825,1128.0
64.83,1300.0
64.835,1358.0
64.84,1230.0
64.845,1134.0
64.85,1140.0
64.855,1182.0
64.86,1183.0
64.865,1201.0
64.86999999999999,1258.0
64.875,1346.0
64.88000000000001,1351.0
64.885,1252.0
64.89,1118.0
64.895,1020.0
64.9,1048.0
64.905,1114.0
64.91,1156.0
64.915,1215.0
64.92,1201.0
64.925,1188.0
64.93,1242.0
64.935,2007.0
64.94,3361.0
64.945,5554.0
64.95,8961.0
64.955,13859.0
64.96,20480.0
64.965,29901.0
64.97,41951.0
64.975,56275.0
64.98,74974.0
64.985,97085.0
64.99,118981.0
64.99499999999999,142092.0
65.0,165344.0
65.00500000000001,185267.0
65.01,203471.0
65.015,217648.0
65.02,224015.0
65.025,220601.0
65.03,205627.0
65.035,180951.0
65.04,150764.0
65.045,119235.0
65.05,90476.0
65.055,66922.0
65.06,48342.0
65.065,34113.0
65.07,23528.0
65.075,15949.0
65.08,10827.0
65.085,7757.0
65.09,5876.0
65.095,4542.0
65.1,3615.0
65.105,3031.0
65.11,2646.0
65.115,2468.0
65.11999999999999,2367.0
65.125,2079.0
65.13000000000001,1895.0
65.135,1834.0
65.14,1735.0
65.145,1582.0
65.15,1414.0
65.155,1342.0
65.16,1290.0
65.165,1370.0
65.17,1322.0
65.175,1297.0
65.18,1335.0
65.185,1185.0
65.19,1062.0
65.195,1150.0
65.2,1272.0
65.205,1286.0
65.21,1230.0
65.215,1223.0
65.22,1334.0
65.225,1377.0
65.23,1327.0
65.235,1353.0
65.24,1347.0
65.24499999999999,1208.0
65.25,1188.0
65.25500000000001,1321.0
65.26,1381.0
65.265,1375.0
65.27,1366.0
65.275,1377.0
65.28,1277.0
65.285,1103.0
65.29,1110.0
65.295,1257.0
65.3,1458.0
65.305,1582.0
65.31,1484.0
65.315,1354.0
65.32,1326.0
65.325,1334.0
65.33,1263.0
65.335,1198.0
65.34,1356.0
65.345,1575.0
65.35,1535.0
65.355,1430.0
65.36,1490.0
65.365,1414.0
65.36999999999999,1237.0
65.375,1192.0
65.38000000000001,1249.0
65.385,1392.0
65.39,1469.0
65.395,1409.0
65.4,1292.0
65.405,1228.0
65.41,1230.0
65.415,1215.0
65.42,1289.0
65.425,1462.0
65.43,1510.0
65.435,1451.0
65.44,1407.0
65.445,1417.0
65.45,1399.0
65.455,1353.0
65.46,1369.0
65.465,1383.0
65.47,1399.0
65.475,1401.0
65.48,1315.0
65.485,1286.0
65.49,1271.0
65.49499999999999,1260.0
65.5,1403.0
65.50500000000001,1478.0
65.51,1365.0
65.515,1285.0
65.52,1303.0
65.525,1272.0
65.53,1211.0
65.535,1153.0
65.54,1233.0
65.545,1434.0
65.55,1410.0
65.555,1305.0
65.56,1287.0
65.565,1290.0
65.57,1385.0
65.575,1420.0
65.58,1430.0
65.585,1450.0
65.59,1333.0
65.595,1164.0
65.6,1227.0
65.605,1457.0
65.61,1542.0
65.615,1449.0
65.61999999999999,1380.0
65.625,1415.0
65.63000000000001,1409.0
65.635,1353.0
65.64,1415.0
65.645,1423.0
65.65,1401.0
65.655,1590.0
65.66,1674.0
65.665,1604.0
65.67,1534.0
65.675,1457.0
65.68,1417.0
65.685,1422.0
65.69,1502.0
65.695,1496.0
65.7,1449.0
65.705,1455.0
65.71,1364.0
65.715,1294.0
65.72,1334.0
65.725,1415.0
65.73,1433.0
65.735,1297.0
65.74,1224.0
65.74499999999999,1343.0
65.75,1442.0
65.75500000000001,1351.0
65.76,1229.0
65.765,1163.0
65.77,1130.0
65.775,1159.0
65.78,1342.0
65.785,1476.0
65.79,1465.0
65.795,1526.0
65.8,1548.0
65.805,1506.0
65.81,1495.0
65.815,1430.0
65.82,1316.0
65.825,1313.0
65.83,1409.0
65.835,1458.0
65.84,1385.0
65.845,1330.0
65.85,1338.0
65.855,1380.0
65.86,1484.0
65.865,1498.0
65.86999999999999,1446.0
65.875,1483.0
65.88000000000001,1388.0
65.885,1279.0
65.89,1353.0
65.895,1387.0
65.9,1417.0
65.905,1470.0
65.91,1391.0
65.915,1322.0
65.92,1300.0
65.925,1434.0
65.93,1522.0
65.935,1391.0
65.94,1319.0
65.945,1326.0
65.95,1352.0
65.955,1439.0
65.96,1513.0
65.965,1509.0
65.97,1445.0
65.975,1435.0
65.98,1415.0
65.985,1354.0
65.99,1311.0
65.99499999999999,1366.0
66.0,1370.0
66.00500000000001,1382.0
66.01,1506.0
66.015,1604.0
66.02,1524.0
66.025,1420.0
66.03,1366.0
66.035,1388.0
66.04,1529.0
66.045,1522.0
66.05,1401.0
66.055,1423.0
66.06,1551.0
66.065,1653.0
66.07,1504.0
66.075,1358.0
66.08,1462.0
66.085,1526.0
66.09,1459.0
66.095,1460.0
66.1,1468.0
66.105,1513.0
66.11,1529.0
66.115,1514.0
66.11999999999999,1552.0
66.125,1438.0
66.13000000000001,1369.0
66.135,1402.0
66.14,1426.0
66.145,1546.0
66.15,1665.0
66.155,1580.0
66.16,1440.0
66.165,1472.0
66.17,1521.0
66.175,1414.0
66.18,1348.0
66.185,1430.0
66.19,1435.0
66.195,1487.0
66.2,1478.0
66.205,1319.0
66.21,1345.0
66.215,1436.0
66.22,1330.0
66.225,1326.0
66.23,1495.0
66.235,1485.0
66.24,1385.0
66.24499999999999,1430.0
66.25,1542.0
66.25500000000001,1629.0
66.26,1665.0
66.265,1715.0
66.27,1772.0
66.275,1733.0
66.28,1663.0
66.285,1542.0
66.29,1441.0
66.295,1401.0
66.3,1545.0
66.305,1692.0
66.31,1663.0
66.315,1653.0
66.32,1620.0
66.325,1466.0
66.33,1452.0
66.335,1621.0
66.34,1625.0
66.345,1543.0
66.35,1474.0
66.355,1413.0
66.36,1475.0
66.365,1614.0
66.36999999999999,1626.0
66.375,1653.0
66.38000000000001,1672.0
66.385,1568.0
66.39,1493.0
66.395,1549.0
66.4,1597.0
66.405,1490.0
66.41,1346.0
66.415,1323.0
66.42,1460.0
66.425,1597.0
66.43,1575.0
66.435,1484.0
66.44,1431.0
66.445,1439.0
66.45,1489.0
66.455,1575.0
66.46,1638.0
66.465,1505.0
66.47,1271.0
66.475,1260.0
66.48,1394.0
66.485,1564.0
66.49,1666.0
66.49499999999999,1514.0
66.5,1471.0
66.50500000000001,1628.0
66.51,1761.0
66.515,1858.0
66.52,1838.0
66.525,1626.0
66.53,1465.0
66.535,1535.0
66.54,1569.0
66.545,1433.0
66.55,1384.0
66.555,1351.0
66.56,1348.0
66.565,1501.0
66.57,1658.0
66.575,1766.0
66.58,1868.0
66.585,1890.0
66.59,1772.0
66.595,1612.0
66.6,1516.0
66.605,1529.0
66.61,1556.0
66.615,1578.0
66.61999999999999,1638.0
66.625,1634.0
66.63000000000001,1593.0
66.635,1524.0
66.64,1479.0
66.645,1538.0
66.65,1553.0
66.655,1566.0
66.66,1640.0
66.665,1619.0
66.67,1630.0
66.675,1612.0
66.68,1540.0
66.685,1631.0
66.69,1651.0
66.695,1492.0
66.7,1524.0
66.705,1697.0
66.71,1796.0
66.715,1767.0
66.72,1676.0
66.725,1546.0
66.73,1412.0
66.735,1444.0
66.74,1735.0
66.74499999999999,1926.0
66.75,1793.0
66.75500000000001,1576.0
66.76,1449.0
66.765,1548.0
66.77,1726.0
66.775,1762.0
66.78,1689.0
66.785,1626.0
66.79,1636.0
66.795,1541.0
66.8,1439.0
66.805,1605.0
66.81,1866.0
66.815,1841.0
66.82,1623.0
66.825,1591.0
66.83,1732.0
66.835,1783.0
66.84,1714.0
66.845,1708.0
66.85,1714.0
66.855,1559.0
66.86,1451.0
66.865,1558.0
66.86999999999999,1702.0
66.875,1805.0
66.88000000000001,1874.0
66.885,1892.0
66.89,1834.0
66.895,1842.0
66.9,1852.0
66.905,1722.0
66.91,1514.0
66.915,1337.0
66.92,1497.0
66.925,1767.0
66.93,1645.0
66.935,1571.0
66.94,1657.0
66.945,1706.0
66.95,1908.0
66.955,2106.0
66.96,1988.0
66.965,1799.0
66.97,1775.0
66.975,1754.0
66.98,1693.0
66.985,1691.0
66.99,1670.0
66.99499999999999,1593.0
67.0,1607.0
67.00500000000001,1655.0
67.01,1644.0
67.015,1657.0
67.02,1711.0
67.025,1708.0
67.03,1727.0
67.035,1850.0
67.04,1874.0
67.045,1711.0
67.05,1607.0
67.055,1606.0
67.06,1625.0
67.065,1742.0
67.07,1800.0
67.075,1677.0
67.08,1709.0
67.085,1839.0
67.09,1801.0
67.095,1717.0
67.1,1695.0
67.105,1673.0
67.11,1630.0
67.115,1699.0
67.11999999999999,1834.0
67.125,1854.0
67.13000000000001,1758.0
67.135,1730.0
67.14,1672.0
67.145,1569.0
67.15,1632.0
67.155,1820.0
67.16,1913.0
67.165,1847.0
67.17,1728.0
67.175,1737.0
67.18,1727.0
67.185,1677.0
67.19,1692.0
67.195,1649.0
67.2,1621.0
67.205,1701.0
67.21,1721.0
67.215,1813.0
67.22,1912.0
67.225,1817.0
67.23,1778.0
67.235,1906.0
67.24,1802.0
67.24499999999999,1534.0
67.25,1601.0
67.25500000000001,1774.0
67.26,1742.0
67.265,1730.0
67.27,1678.0
67.275,1568.0
67.28,1660.0
67.285,1747.0
67.29,1753.0
67.295,2290.0
67.3,3820.0
67.305,6593.0
67.31,11013.0
67.315,17135.0
67.32,25181.0
67.325,35388.0
67.33,48410.0
67.335,65191.0
67.34,85837.0
67.345,107889.0
67.35,129326.0
67.355,151241.0
67.36,175267.0
67.365,198390.0
67.36999999999999,213674.0
67.375,221364.0
67.38000000000001,222046.0
67.385,211042.0
67.39,188894.0
67.395,160258.0
67.4,129735.0
67.405,102403.0
67.41,78495.0
67.415,58263.0
67.42,42546.0
67.425,30846.0
67.43,22470.0
67.435,16494.0
67.44,11769.0
67.445,8280.0
67.45,6269.0
67.455,5160.0
67.46,4556.0
67.465,3969.0
67.47,3412.0
67.475,3074.0
67.48,2849.0
67.485,2575.0
67.49,2276.0
67.49499999999999,2188.0
67.5,2199.0
67.50500000000001,2039.0
67.51,1898.0
67.515,1935.0
67.52,2071.0
67.525,1938.0
67.53,1823.0
67.535,1890.0
67.54,1910.0
67.545,1814.0
67.55,1802.0
67.555,1820.0
67.56,1828.0
67.565,1886.0
67.57,1978.0
67.575,1942.0
67.58,1764.0
67.585,1780.0
67.59,1857.0
67.595,1796.0
67.6,1752.0
67.605,1794.0
67.61,1854.0
67.615,1862.0
67.61999999999999,1954.0
67.625,2042.0
67.63000000000001,1983.0
67.635,1942.0
67.64,1882.0
67.645,1927.0
67.65,2025.0
67.655,2011.0
67.66,2021.0
67.665,1958.0
67.67,1827.0
67.675,1903.0
67.68,2002.0
67.685,1938.0
67.69,1911.0
67.695,1951.0
67.7,2010.0
67.705,2118.0
67.71,2190.0
67.715,2197.0
67.72,2036.0
67.725,1842.0
67.73,1924.0
67.735,2000.0
67.74,1915.0
67.74499999999999,1914.0
67.75,1759.0
67.75500000000001,1628.0
67.76,1838.0
67.765,1898.0
67.77,1771.0
67.775,1824.0
67.78,2104.0
67.785,2220.0
67.79,2054.0
67.795,1934.0
67.8,1855.0
67.805,1836.0
67.81,2003.0
67.815,2012.0
67.82,1839.0
67.825,1836.0
67.83,1913.0
67.835,1988.0
67.84,2118.0
67.845,2131.0
67.85,2047.0
67.855,2024.0
67.86,2034.0
67.865,2004.0
67.86999999999999,1938.0
67.875,1935.0
67.88000000000001,2105.0
67.885,2308.0
67.89,2279.0
67.895,2110.0
67.9,1962.0
67.905,1945.0
67.91,2054.0
67.915,2129.0
67.92,2143.0
67.925,2117.0
67.93,1996.0
67.935,1868.0
67.94,1872.0
67.945,1936.0
67.95,1957.0
67.955,1887.0
67.96,1847.0
67.965,2050.0
67.97,2201.0
67.975,2193.0
67.98,2119.0
67.985,2114.0
67.99,2178.0
67.99499999999999,2113.0
68.0,1940.0
68.00500000000001,1927.0
68.01,2057.0
68.015,2074.0
68.02,2037.0
68.025,2050.0
68.03,2038.0
68.035,1826.0
68.04,1639.0
68.045,1719.0
68.05,1837.0
68.055,1948.0
68.06,2066.0
68.065,2057.0
68.07,2092.0
68.075,2159.0
68.08,2082.0
68.085,2046.0
68.09,1994.0
68.095,2092.0
68.1,2183.0
68.105,1982.0
68.11,1869.0
68.115,1926.0
68.11999999999999,1988.0
68.125,2014.0
68.13000000000001,2010.0
68.135,2022.0
68.14,2031.0
68.145,1988.0
68.15,2004.0
68.155,2106.0
68.16,2081.0
68.165,1962.0
68.17,1986.0
68.175,2022.0
68.18,1948.0
68.185,1883.0
68.19,2033.0
68.195,2326.0
68.2,2358.0
68.205,2076.0
68.21,1908.0
68.215,1975.0
68.22,2067.0
68.225,2190.0
68.23,2214.0
68.235,2202.0
68.24,2150.0
68.24499999999999,1980.0
68.25,1940.0
68.25500000000001,1966.0
68.26,1961.0
68.265,2102.0
68.27,2166.0
68.275,2098.0
68.28,2097.0
68.28500000000001,2190.0
68.28999999999999,2268.0
68.295,2151.0
68.3,2085.0
68.305,2198.0
68.31,2176.0
68.315,2025.0
68.32,2001.0
68.325,2058.0
68.33,2070.0
68.33500000000001,2044.0
68.33999999999999,2073.0
68.345,2138.0
68.35,2231.0
68.355,2244.0
68.36,2111.0
68.365,2081.0
68.36999999999999,2188.0
68.375,2225.0
68.38000000000001,2121.0
68.385,1954.0
68.39,2081.0
68.395,2249.0
68.4,2153.0
68.405,2126.0
68.41000000000001,1945.0
68.41499999999999,1657.0
68.42,1751.0
68.425,2090.0
68.43,2086.0
68.435,1934.0
68.44,1930.0
68.445,1932.0
68.45,2044.0
68.455,2134.0
68.46000000000001,2161.0
68.46499999999999,2188.0
68.47,2080.0
68.475,1964.0
68.48,2033.0
68.485,2113.0
68.49,2188.0
68.49499999999999,2194.0
68.5,2106.0
68.50500000000001,2087.0
68.51,2153.0
68.515,2127.0
68.52,2090.0
68.525,2102.0
68.53,2106.0
68.53500000000001,2223.0
68.53999999999999,2351.0
68.545,2313.0
68.55,2239.0
68.555,2222.0
68.56,2126.0
68.565,2050.0
68.57,2119.0
68.575,2170.0
68.58,2276.0
68.58500000000001,2263.0
68.58999999999999,2017.0
68.595,1977.0
68.6,2134.0
68.605,2202.0
68.61,2186.0
68.615,2298.0
68.61999999999999,2432.0
68.625,2369.0
68.63000000000001,2190.0
68.635,2039.0
68.64,1995.0
68.645,1955.0
68.65,1993.0
68.655,2174.0
68.66000000000001,2423.0
68.66499999999999,2547.0
68.67,2508.0
68.675,2478.0
68.68,2359.0
68.685,2173.0
68.69,2157.0
68.695,2216.0
68.7,2176.0
68.705,2182.0
68.71000000000001,2300.0
68.71499999999999,2439.0
68.72,2529.0
68.725,2423.0
68.73,2270.0
68.735,2297.0
68.74,2278.0
68.74499999999999,2133.0
68.75,2085.0
68.75500000000001,2057.0
68.76,2093.0
68.765,2254.0
68.77,2324.0
68.775,2334.0
68.78,2391.0
68.78500000000001,2385.0
68.78999999999999,2362.0
68.795,2273.0
68.8,2095.0
68.805,2083.0
68.81,2217.0
68.815,2255.0
68.82,2295.0
68.825,2380.0
68.83,2270.0
68.83500000000001,2138.0
68.83999999999999,2075.0
68.845,1959.0
68.85,2074.0
68.855,2290.0
68.86,2311.0
68.865,2370.0
68.86999999999999,2550.0
68.875,2604.0
68.88000000000001,2353.0
68.885,2116.0
68.89,2130.0
68.895,2151.0
68.9,2249.0
68.905,2358.0
68.91000000000001,2358.0
68.91499999999999,2402.0
68.92,2466.0
68.925,2506.0
68.93,2454.0
68.935,2327.0
68.94,2298.0
68.945,2337.0
68.95,2393.0
68.955,2318.0
68.96000000000001,2190.0
68.96499999999999,2183.0
68.97,2264.0
68.975,2337.0
68.98,2289.0
68.985,2366.0
68.99,2582.0
68.99499999999999,2495.0
69.0,2326.0
69.00500000000001,2370.0
69.01,2311.0
69.015,2266.0
69.02,2308.0
69.025,2212.0
69.03,2135.0
69.03500000000001,2158.0
69.03999999999999,2233.0
69.045,2156.0
69.05,2065.0
69.055,2266.0
69.06,2386.0
69.065,2481.0
69.07,2498.0
69.075,2369.0
69.08,2297.0
69.08500000000001,2346.0
69.08999999999999,2478.0
69.095,2468.0
69.1,2337.0
69.105,2332.0
69.11,2322.0
69.115,2302.0
69.11999999999999,2383.0
69.125,2455.0
69.13000000000001,2470.0
69.135,2501.0
69.14,2677.0
69.145,2678.0
69.15,2397.0
69.155,2359.0
69.16000000000001,2494.0
69.16499999999999,2458.0
69.17,2407.0
69.175,2457.0
69.18,2524.0
69.185,2468.0
69.19,2396.0
69.195,2490.0
69.2,2686.0
69.205,2615.0
69.21000000000001,2428.0
69.21499999999999,2422.0
69.22,2449.0
69.225,2315.0
69.23,2124.0
69.235,2182.0
69.24,2394.0
69.24499999999999,2518.0
69.25,2633.0
69.25500000000001,2555.0
69.26,2438.0
69.265,2530.0
69.27,2510.0
69.275,2406.0
69.28,2329.0
69.28500000000001,2276.0
69.28999999999999,2241.0
69.295,2278.0
69.3,2334.0
69.305,2375.0
69.31,2614.0
69.315,2870.0
69.32,2866.0
69.325,2767.0
69.33,2722.0
69.33500000000001,2566.0
69.33999999999999,2452.0
69.345,2465.0
69.35,2406.0
69.355,2505.0
69.36,2640.0
69.365,2671.0
69.36999999999999,2722.0
69.375,2591.0
69.38000000000001,2388.0
69.385,2302.0
69.39,2396.0
69.395,2596.0
69.4,2572.0
69.405,2510.0
69.41000000000001,2564.0
69.41499999999999,2554.0
69.42,2517.0
69.425,2450.0
69.43,2389.0
69.435,2395.0
69.44,2569.0
69.445,2716.0
69.45,2710.0
69.455,2647.0
69.46000000000001,2521.0
69.46499999999999,2484.0
69.47,2551.0
69.475,2609.0
69.48,2494.0
69.485,2420.0
69.49,2550.0
69.49499999999999,2583.0
69.5,2525.0
69.50500000000001,2421.0
69.51,2416.0
69.515,2530.0
69.52,2506.0
69.525,2426.0
69.53,2385.0
69.53500000000001,2364.0
69.53999999999999,2404.0
69.545,2426.0
69.55,2329.0
69.555,2354.0
69.56,2574.0
69.565,2649.0
69.57,2500.0
69.575,3146.0
69.58,4839.0
69.58500000000001,7722.0
69.58999999999999,12548.0
69.595,19824.0
69.6,28773.0
69.605,39162.0
69.61,51927.0
69.615,68323.0
69.61999999999999,89638.0
69.625,114134.0
69.63000000000001,139646.0
69.635,163762.0
69.64,182487.0
69.645,196895.0
69.65,206633.0
69.655,207609.0
69.66000000000001,199300.0
69.66499999999999,183654.0
69.67,164743.0
69.675,144573.0
69.68,121644.0
69.685,96527.0
69.69,72855.0
69.695,53637.0
69.7,39928.0
69.705,30018.0
69.71000000000001,22314.0
69.71499999999999,16850.0
69.72,13106.0
69.725,10402.0
69.73,8426.0
69.735,6964.0
69.74,5810.0
69.74499999999999,4965.0
69.75,4378.0
69.75500000000001,4158.0
69.76,3994.0
69.765,3660.0
69.77,3405.0
69.775,3175.0
69.78,2986.0
69.78500000000001,2862.0
69.78999999999999,2793.0
69.795,2598.0
69.8,2598.0
69.805,2734.0
69.81,2726.0
69.815,2598.0
69.82,2617.0
69.825,2758.0
69.83,2729.0
69.83500000000001,2591.0
69.83999999999999,2673.0
69.845,2754.0
69.85,2748.0
69.855,2834.0
69.86,2794.0
69.865,2738.0
69.86999999999999,2919.0
69.875,2918.0
69.88000000000001,2799.0
69.885,2852.0
69.89,2894.0
69.895,2786.0
69.9,2733.0
69.905,2782.0
69.91000000000001,2855.0
69.91499999999999,2964.0
69.92,2951.0
69.925,2831.0
69.93,2860.0
69.935,2849.0
69.94,2668.0
69.945,2679.0
69.95,2846.0
69.955,2817.0
69.96000000000001,2732.0
69.96499999999999,2847.0
69.97,2868.0
69.975,2788.0
69.98,2750.0
69.985,2639.0
69.99,2625.0
69.99499999999999,2762.0
70.0,2841.0
70.00500000000001,2738.0
70.01,2585.0
70.015,2634.0
70.02,2889.0
70.025,2986.0
70.03,2875.0
70.03500000000001,2945.0
70.03999999999999,3063.0
70.045,2891.0
70.05,2652.0
70.055,2556.0
70.06,2666.0
70.065,2817.0
70.07,2730.0
70.075,2663.0
70.08,2681.0
70.08500000000001,2607.0
70.08999999999999,2671.0
70.095,2889.0
70.1,2836.0
70.105,2663.0
70.11,2743.0
70.115,2705.0
70.11999999999999,2583.0
70.125,2675.0
70.13000000000001,2640.0
70.135,2521.0
70.14,2593.0
70.145,2703.0
70.15,2788.0
70.155,2758.0
70.16000000000001,2668.0
70.16499999999999,2619.0
70.17,2604.0
70.175,2636.0
70.18,2681.0
70.185,2790.0
70.19,2818.0
70.195,2898.0
70.2,3138.0
70.205,3108.0
70.21000000000001,2991.0
70.21499999999999,3001.0
70.22,2844.0
70.225,2839.0
70.23,3025.0
70.235,2932.0
70.24,2790.0
70.24499999999999,2814.0
70.25,2841.0
70.25500000000001,3030.0
70.26,3086.0
70.265,2794.0
70.27,2746.0
70.275,2869.0
70.28,2839.0
70.28500000000001,2836.0
70.28999999999999,2984.0
70.295,3087.0
70.3,3058.0
70.305,3060.0
70.31,3008.0
70.315,2966.0
70.32,3023.0
70.325,3055.0
70.33,2996.0
70.33500000000001,2909.0
70.33999999999999,2863.0
70.345,2838.0
70.35,2791.0
70.355,2776.0
70.36,2892.0
70.365,2912.0
70.36999999999999,2727.0
70.375,2782.0
70.38000000000001,2948.0
70.385,2857.0
70.39,2858.0
70.395,2901.0
70.4,2805.0
70.405,2720.0
70.41000000000001,2638.0
70.41499999999999,2617.0
70.42,2684.0
70.425,2646.0
70.43,2616.0
70.435,2711.0
70.44,2743.0
70.445,2762.0
70.45,2906.0
70.455,3209.0
70.46000000000001,3359.0
70.46499999999999,3129.0
70.47,2855.0
70.475,2860.0
70.48,2934.0
70.485,2866.0
70.49,2977.0
70.49499999999999,3122.0
70.5,3028.0
70.50500000000001,2873.0
70.51,2795.0
70.515,2878.0
70.52,2956.0
70.525,2935.0
70.53,2981.0
70.53500000000001,3070.0
70.53999999999999,3086.0
70.545,2986.0
70.55,2973.0
70.555,2998.0
70.56,3015.0
70.565,2946.0
70.57,2787.0
70.575,2758.0
70.58,2747.0
70.58500000000001,2830.0
70.58999999999999,3084.0
70.595,3146.0
70.6,3022.0
70.605,2973.0
70.61,3022.0
70.615,3102.0
70.61999999999999,3166.0
70.625,3206.0
70.63000000000001,3097.0
70.635,2914.0
70.64,2886.0
70.645,3052.0
70.65,3145.0
70.655,3162.0
70.66000000000001,3263.0
70.66499999999999,3195.0
70.67,3132.0
70.675,3301.0
70.68,3321.0
70.685,3167.0
70.69,3177.0
70.695,3231.0
70.7,3073.0
70.705,2818.0
70.71000000000001,2828.0
70.71499999999999,2925.0
70.72,2744.0
70.725,2692.0
70.73,2849.0
70.735,2942.0
70.74,3049.0
70.74499999999999,3044.0
70.75,2946.0
70.75500000000001,3041.0
70.76,3122.0
70.765,3092.0
70.77,3106.0
70.775,3097.0
70.78,3089.0
70.78500000000001,3222.0
70.78999999999999,3300.0
70.795,3259.0
70.8,3247.0
70.805,3150.0
70.81,3121.0
70.815,3218.0
70.82,3028.0
70.825,2942.0
70.83,3198.0
70.83500000000001,3326.0
70.83999999999999,3281.0
70.845,3276.0
70.85,3335.0
70.855,3330.0
70.86,3174.0
70.865,3036.0
70.86999999999999,3055.0
70.875,3060.0
70.88000000000001,2914.0
70.885,2769.0
70.89,2939.0
70.895,3182.0
70.9,3215.0
70.905,3183.0
70.91000000000001,3086.0
70.91499999999999,3177.0
70.92,3322.0
70.925,3326.0
70.93,3274.0
70.935,3103.0
70.94,3068.0
70.945,3214.0
70.95,3142.0
70.955,3064.0
70.96000000000001,3111.0
70.96499999999999,3252.0
70.97,3439.0
70.975,3266.0
70.98,2927.0
70.985,2942.0
70.99,3103.0
70.99499999999999,3190.0
71.0,3351.0
71.00500000000001,3463.0
71.01,3330.0
71.015,3158.0
71.02,3133.0
71.025,3183.0
71.03,3111.0
71.03500000000001,3138.0
71.03999999999999,3332.0
71.045,3387.0
71.05,3229.0
71.055,3329.0
71.06,3385.0
71.065,3225.0
71.07,3078.0
71.075,3087.0
71.08,3191.0
71.08500000000001,3242.0
71.08999999999999,3279.0
71.095,3234.0
71.1,3089.0
71.105,3055.0
71.11,3202.0
71.115,3286.0
71.11999999999999,3161.0
71.125,3119.0
71.13000000000001,3318.0
71.135,3343.0
71.14,3200.0
71.145,3228.0
71.15,3298.0
71.155,3287.0
71.16000000000001,3238.0
71.16499999999999,3310.0
71.17,3506.0
71.175,3394.0
71.18,3128.0
71.185,3139.0
71.19,3455.0
71.195,3594.0
71.2,3260.0
71.205,3202.0
71.21000000000001,3389.0
71.21499999999999,3337.0
71.22,3334.0
71.225,3404.0
71.23,3388.0
71.235,3281.0
71.24,3172.0
71.24499999999999,3287.0
71.25,3456.0
71.25500000000001,3413.0
71.26,3278.0
71.265,3201.0
71.27,3433.0
71.275,3690.0
71.28,3610.0
71.28500000000001,3543.0
71.28999999999999,3447.0
71.295,3146.0
71.3,3119.0
71.305,3444.0
71.31,3502.0
71.315,3339.0
71.32,3330.0
71.325,3331.0
71.33,3207.0
71.33500000000001,3187.0
71.33999999999999,3284.0
71.345,3234.0
71.35,3236.0
71.355,3468.0
71.36,3537.0
71.365,3377.0
71.36999999999999,3241.0
71.375,3169.0
71.38000000000001,3226.0
71.385,3254.0
71.39,3183.0
71.395,3338.0
71.4,3559.0
71.405,3572.0
71.41000000000001,3516.0
71.41499999999999,3491.0
71.42,3438.0
71.425,3391.0
71.43,3466.0
71.435,3572.0
71.44,3623.0
71.445,3545.0
71.45,3366.0
71.455,3306.0
71.46000000000001,3216.0
71.46499999999999,3226.0
71.47,3391.0
71.475,3281.0
71.48,3134.0
71.485,3265.0
71.49,3386.0
71.49499999999999,3439.0
71.5,3471.0
71.50500000000001,3516.0
71.51,3594.0
71.515,3513.0
71.52,3463.0
71.525,3476.0
71.53,3340.0
71.53500000000001,3286.0
71.53999999999999,3521.0
71.545,3616.0
71.55,3599.0
71.555,3776.0
71.56,3678.0
71.565,3497.0
71.57,3524.0
71.575,3633.0
71.58,3652.0
71.58500000000001,3538.0
71.58999999999999,3629.0
71.595,3745.0
71.6,3449.0
71.605,3256.0
71.61,3370.0
71.615,3386.0
71.61999999999999,3319.0
71.625,3305.0
71.63000000000001,3347.0
71.635,3481.0
71.64,3822.0
71.645,3994.0
71.65,3713.0
